device,input_type,layers,nodes,batch_size,input_size,output_size,#params,duration,tflops
Tesla T4, f32, 128, 64, 512, 6000, 400, 929792, 3.9060559272766113, 0.07312545127820251
Tesla T4, f32, 128, 64, 512, 6000, 600, 942592, 3.8908309936523438, 0.07442221542709171
Tesla T4, f32, 128, 64, 512, 6000, 800, 955392, 3.9100208282470703, 0.07506262377931616
Tesla T4, f32, 128, 64, 512, 6000, 1000, 968192, 3.8879730701446533, 0.076499650855075
Tesla T4, f32, 128, 64, 512, 8000, 200, 1044992, 3.846745491027832, 0.08345276368003868
Tesla T4, f32, 128, 64, 512, 8000, 400, 1057792, 3.889695405960083, 0.08354219764922506
Tesla T4, f32, 128, 64, 512, 8000, 600, 1070592, 3.904984951019287, 0.0842220563011782
Tesla T4, f32, 128, 64, 512, 8000, 800, 1083392, 3.8405303955078125, 0.0866593902730962
Tesla T4, f32, 128, 64, 512, 8000, 1000, 1096192, 3.8959600925445557, 0.08643573712277414
Tesla T4, f32, 128, 64, 1024, 2000, 200, 660992, 3.894771099090576, 0.10427146409061805
Tesla T4, f32, 128, 64, 1024, 2000, 400, 673792, 3.8900928497314453, 0.10641848942720716
Tesla T4, f32, 128, 64, 1024, 2000, 600, 686592, 3.897090435028076, 0.10824540303411277
Tesla T4, f32, 128, 64, 1024, 2000, 800, 699392, 3.8919475078582764, 0.1104091059636274
Tesla T4, f32, 128, 64, 1024, 2000, 1000, 712192, 3.8980038166046143, 0.11225508885754487
Tesla T4, f32, 128, 64, 1024, 4000, 200, 788992, 3.8968987464904785, 0.12439550430623036
Tesla T4, f32, 128, 64, 1024, 4000, 400, 801792, 3.8849294185638428, 0.12680307715400121
Tesla T4, f32, 128, 64, 1024, 4000, 600, 814592, 3.900243043899536, 0.1283215735959894
Tesla T4, f32, 128, 64, 1024, 4000, 800, 827392, 3.895052671432495, 0.13051162273834996
Tesla T4, f32, 128, 64, 1024, 4000, 1000, 840192, 3.8962855339050293, 0.13248874095801383
Tesla T4, f32, 128, 64, 1024, 6000, 200, 916992, 3.8936705589294434, 0.1446963414785933
Tesla T4, f32, 128, 64, 1024, 6000, 400, 929792, 3.9017748832702637, 0.1464113696690764
Tesla T4, f32, 128, 64, 1024, 6000, 600, 942592, 3.930039644241333, 0.1473594612839578
Tesla T4, f32, 128, 64, 1024, 6000, 800, 955392, 3.9021553993225098, 0.15042784941417592
Tesla T4, f32, 128, 64, 1024, 6000, 1000, 968192, 3.8918991088867188, 0.15284496030272465
Tesla T4, f32, 128, 64, 1024, 8000, 200, 1044992, 3.937535524368286, 0.16305709010790587
Tesla T4, f32, 128, 64, 1024, 8000, 400, 1057792, 3.895210027694702, 0.1668478465035771
Tesla T4, f32, 128, 64, 1024, 8000, 600, 1070592, 3.8682637214660645, 0.17004314394332604
Tesla T4, f32, 128, 64, 1024, 8000, 800, 1083392, 3.89106822013855, 0.17106768813636958
Tesla T4, f32, 128, 64, 1024, 8000, 1000, 1096192, 3.8992185592651367, 0.1727270104415308
Tesla T4, f32, 128, 64, 2048, 2000, 200, 660992, 3.963890790939331, 0.2049064952688883
Tesla T4, f32, 128, 64, 2048, 2000, 400, 673792, 4.089956045150757, 0.20243630994070533
Tesla T4, f32, 128, 64, 2048, 2000, 600, 686592, 3.983203172683716, 0.21181049849173544
Tesla T4, f32, 128, 64, 2048, 2000, 800, 699392, 3.9644527435302734, 0.21677970332790708
Tesla T4, f32, 128, 64, 2048, 2000, 1000, 712192, 3.9705560207366943, 0.22040780309595703
Tesla T4, f32, 128, 64, 2048, 4000, 200, 788992, 3.962357759475708, 0.24468092697623656
Tesla T4, f32, 128, 64, 2048, 4000, 400, 801792, 3.996401309967041, 0.24653230073336288
Tesla T4, f32, 128, 64, 2048, 4000, 600, 814592, 3.964428186416626, 0.25248802665404285
Tesla T4, f32, 128, 64, 2048, 4000, 800, 827392, 3.961380958557129, 0.2566527431308492
Tesla T4, f32, 128, 64, 2048, 4000, 1000, 840192, 3.960470676422119, 0.2606831394425809
Tesla T4, f32, 128, 64, 2048, 6000, 200, 916992, 3.9776415824890137, 0.28328338444584134
Tesla T4, f32, 128, 64, 2048, 6000, 400, 929792, 4.0443360805511475, 0.2825008572097451
Tesla T4, f32, 128, 64, 2048, 6000, 600, 942592, 3.97163462638855, 0.2916323273808335
Tesla T4, f32, 128, 64, 2048, 6000, 800, 955392, 3.967531204223633, 0.2958982876682191
Tesla T4, f32, 128, 64, 2048, 6000, 1000, 968192, 3.9591104984283447, 0.300500410400842
Tesla T4, f32, 128, 64, 2048, 8000, 200, 1044992, 3.96614408493042, 0.32376185587380835
Tesla T4, f32, 128, 64, 2048, 8000, 400, 1057792, 3.9654381275177, 0.3277859262461026
Tesla T4, f32, 128, 64, 2048, 8000, 600, 1070592, 3.9672513008117676, 0.33160073558506803
Tesla T4, f32, 128, 64, 2048, 8000, 800, 1083392, 3.9702041149139404, 0.3353157800121965
Tesla T4, f32, 128, 64, 2048, 8000, 1000, 1096192, 3.974539279937744, 0.33890738893920275
Tesla T4, f32, 128, 64, 4096, 2000, 200, 660992, 3.9778919219970703, 0.4083705568311306
Tesla T4, f32, 128, 64, 4096, 2000, 400, 673792, 3.9776062965393066, 0.41630847694522105
Tesla T4, f32, 128, 64, 4096, 2000, 600, 686592, 3.975583076477051, 0.42443296159094623
Tesla T4, f32, 128, 64, 4096, 2000, 800, 699392, 3.985065460205078, 0.4313168243694412
Tesla T4, f32, 128, 64, 4096, 2000, 1000, 712192, 3.9766290187835693, 0.4401424047686004
Tesla T4, f32, 128, 64, 4096, 4000, 200, 788992, 3.983527421951294, 0.4867612379206833
Tesla T4, f32, 128, 64, 4096, 4000, 400, 801792, 4.03696084022522, 0.48811075885741506
Tesla T4, f32, 128, 64, 4096, 4000, 600, 814592, 3.980186939239502, 0.5029767017884121
Tesla T4, f32, 128, 64, 4096, 4000, 800, 827392, 4.095564365386963, 0.49648800453118447
Tesla T4, f32, 128, 64, 4096, 4000, 1000, 840192, 3.9799883365631104, 0.5188095252015466
Tesla T4, f32, 128, 64, 4096, 6000, 200, 916992, 3.978618860244751, 0.5664276017284466
Tesla T4, f32, 128, 64, 4096, 6000, 400, 929792, 3.977962017059326, 0.5744290190305055
Tesla T4, f32, 128, 64, 4096, 6000, 600, 942592, 4.007370471954346, 0.5780633748270008
Tesla T4, f32, 128, 64, 4096, 6000, 800, 955392, 4.01001238822937, 0.5855272133552565
Tesla T4, f32, 128, 64, 4096, 6000, 1000, 968192, 3.9841177463531494, 0.5972284984242755
Tesla T4, f32, 128, 64, 4096, 8000, 200, 1044992, 3.981703758239746, 0.6449933232439553
Tesla T4, f32, 128, 64, 4096, 8000, 400, 1057792, 3.989759683609009, 0.651575489591508
Tesla T4, f32, 128, 64, 4096, 8000, 600, 1070592, 3.9832708835601807, 0.6605342634514424
Tesla T4, f32, 128, 64, 4096, 8000, 800, 1083392, 3.9891555309295654, 0.6674455680046062
Tesla T4, f32, 128, 64, 4096, 8000, 1000, 1096192, 3.996084213256836, 0.6741603318225294
Tesla T4, f32, 128, 64, 8192, 2000, 200, 660992, 3.9215126037597656, 0.8284833447392459
Tesla T4, f32, 128, 64, 8192, 2000, 400, 673792, 3.963677167892456, 0.8355429310003427
Tesla T4, f32, 128, 64, 8192, 2000, 600, 686592, 3.948361873626709, 0.8547182620067663
Tesla T4, f32, 128, 64, 8192, 2000, 800, 699392, 3.927562952041626, 0.8752632613089091
Tesla T4, f32, 128, 64, 8192, 2000, 1000, 712192, 3.924241781234741, 0.8920362998883739
Tesla T4, f32, 128, 64, 8192, 4000, 200, 788992, 3.9237987995147705, 0.9883415731916664
Tesla T4, f32, 128, 64, 8192, 4000, 400, 801792, 3.933269500732422, 1.0019572871032978
Tesla T4, f32, 128, 64, 8192, 4000, 600, 814592, 3.9282283782958984, 1.01925911958737
Tesla T4, f32, 128, 64, 8192, 4000, 800, 827392, 3.9300496578216553, 1.0347953620143673
Tesla T4, f32, 128, 64, 8192, 4000, 1000, 840192, 3.927046060562134, 1.0516076599847306
Tesla T4, f32, 128, 64, 8192, 6000, 200, 916992, 3.939145088195801, 1.1442074301620553
Tesla T4, f32, 128, 64, 8192, 6000, 400, 929792, 4.031595468521118, 1.1335744555929919
Tesla T4, f32, 128, 64, 8192, 6000, 600, 942592, 4.027216196060181, 1.1504294710903487
Tesla T4, f32, 128, 64, 8192, 6000, 800, 955392, 3.9797487258911133, 1.179959610979842
Tesla T4, f32, 128, 64, 8192, 6000, 1000, 968192, 3.9340248107910156, 1.209666320696929
Tesla T4, f32, 128, 64, 8192, 8000, 200, 1044992, 3.9251532554626465, 1.3085717535364347
Tesla T4, f32, 128, 64, 8192, 8000, 400, 1057792, 3.9610745906829834, 1.3125880665386622
Tesla T4, f32, 128, 64, 8192, 8000, 600, 1070592, 3.924868106842041, 1.3407262754197258
Tesla T4, f32, 128, 64, 8192, 8000, 800, 1083392, 3.9398231506347656, 1.3516059363075845
Tesla T4, f32, 128, 64, 8192, 8000, 1000, 1096192, 4.006108522415161, 1.3449468201504777
Tesla T4, f32, 128, 64, 16384, 2000, 200, 660992, 5.490042448043823, 1.1835638464171183
Tesla T4, f32, 128, 64, 16384, 2000, 400, 673792, 5.577258110046387, 1.187616700914154
Tesla T4, f32, 128, 64, 16384, 2000, 600, 686592, 5.646118640899658, 1.1954183796117561
Tesla T4, f32, 128, 64, 16384, 2000, 800, 699392, 5.7176713943481445, 1.2024655917785274
Tesla T4, f32, 128, 64, 16384, 2000, 1000, 712192, 5.788877487182617, 1.209411021791614
Tesla T4, f32, 128, 64, 16384, 4000, 200, 788992, 5.751105785369873, 1.34862881092026
Tesla T4, f32, 128, 64, 16384, 4000, 400, 801792, 5.821938753128052, 1.3538335614687012
Tesla T4, f32, 128, 64, 16384, 4000, 600, 814592, 5.902950763702393, 1.3565698779058502
Tesla T4, f32, 128, 64, 16384, 4000, 800, 827392, 5.96192741394043, 1.3642558441388748
Tesla T4, f32, 128, 64, 16384, 4000, 1000, 840192, 6.045846462249756, 1.366131854054153
Tesla T4, f32, 128, 64, 16384, 6000, 200, 916992, 6.0787880420684814, 1.4829268752941407
Tesla T4, f32, 128, 64, 16384, 6000, 400, 929792, 6.1565327644348145, 1.4846387774627714
Tesla T4, f32, 128, 64, 16384, 6000, 600, 942592, 6.212010383605957, 1.4916356903159627
Tesla T4, f32, 128, 64, 16384, 6000, 800, 955392, 6.26537823677063, 1.4990133335734364
Tesla T4, f32, 128, 64, 16384, 6000, 1000, 968192, 6.341593027114868, 1.500839709534328
Tesla T4, f32, 128, 64, 16384, 8000, 200, 1044992, 6.332707405090332, 1.6221639023686216
Tesla T4, f32, 128, 64, 16384, 8000, 400, 1057792, 6.412017107009888, 1.6217234457206766
Tesla T4, f32, 128, 64, 16384, 8000, 600, 1070592, 6.50297999382019, 1.618388432195906
Tesla T4, f32, 128, 64, 16384, 8000, 800, 1083392, 6.539717674255371, 1.6285376903541415
Tesla T4, f32, 128, 64, 16384, 8000, 1000, 1096192, 6.63628363609314, 1.6238012760925276
Tesla T4, f32, 16, 128, 64, 2000, 200, 527360, 0.7022323608398438, 0.028837497571004855
Tesla T4, f32, 16, 128, 64, 2000, 400, 552960, 0.7057766914367676, 0.030085527416290964
Tesla T4, f32, 16, 128, 64, 2000, 600, 578560, 0.7045361995697021, 0.03153380055356833
Tesla T4, f32, 16, 128, 64, 2000, 800, 604160, 0.7130322456359863, 0.03253673889503704
Tesla T4, f32, 16, 128, 64, 2000, 1000, 629760, 0.7071828842163086, 0.034195940738581454
Tesla T4, f32, 16, 128, 64, 4000, 200, 783360, 0.6159079074859619, 0.04884013280944217
Tesla T4, f32, 16, 128, 64, 4000, 400, 808960, 0.7022202014923096, 0.04423692729714242
Tesla T4, f32, 16, 128, 64, 4000, 600, 834560, 0.8603322505950928, 0.037249683454076005
Tesla T4, f32, 16, 128, 64, 4000, 800, 860160, 0.673804521560669, 0.0490203656150829
Tesla T4, f32, 16, 128, 64, 4000, 1000, 885760, 0.6736593246459961, 0.05049018510635732
Tesla T4, f32, 16, 128, 64, 6000, 200, 1039360, 0.6767926216125488, 0.05897142304079158
Tesla T4, f32, 16, 128, 64, 6000, 400, 1064960, 0.6788177490234375, 0.06024365753375143
Tesla T4, f32, 16, 128, 64, 6000, 600, 1090560, 0.678959846496582, 0.06167891108154187
Tesla T4, f32, 16, 128, 64, 6000, 800, 1116160, 0.9204602241516113, 0.04656425435385281
Tesla T4, f32, 16, 128, 64, 6000, 1000, 1141760, 0.6784863471984863, 0.06461969969039609
Tesla T4, f32, 16, 128, 64, 8000, 200, 1295360, 0.6772737503051758, 0.07344419295386335
Tesla T4, f32, 16, 128, 64, 8000, 400, 1320960, 0.6806991100311279, 0.07451877525986539
Tesla T4, f32, 16, 128, 64, 8000, 600, 1346560, 0.6784932613372803, 0.07620990059368608
Tesla T4, f32, 16, 128, 64, 8000, 800, 1372160, 0.6787476539611816, 0.07762965174537967
Tesla T4, f32, 16, 128, 64, 8000, 1000, 1397760, 0.6808631420135498, 0.07883226552882171
Tesla T4, f32, 16, 128, 128, 2000, 200, 527360, 0.6776876449584961, 0.05976388724407161
Tesla T4, f32, 16, 128, 128, 2000, 400, 552960, 0.6822037696838379, 0.06225021010904287
Tesla T4, f32, 16, 128, 128, 2000, 600, 578560, 0.6818952560424805, 0.06516163238600373
Tesla T4, f32, 16, 128, 128, 2000, 800, 604160, 0.6802723407745361, 0.06820722410552668
Tesla T4, f32, 16, 128, 128, 2000, 1000, 629760, 0.6825506687164307, 0.070860040458174
Tesla T4, f32, 16, 128, 128, 4000, 200, 783360, 0.6782114505767822, 0.08870691868861168
Tesla T4, f32, 16, 128, 128, 4000, 400, 808960, 0.9092960357666016, 0.06832552387366513
Tesla T4, f32, 16, 128, 128, 4000, 600, 834560, 0.5740432739257812, 0.11165396566999375
Tesla T4, f32, 16, 128, 128, 4000, 800, 860160, 0.6818649768829346, 0.09688177313635732
Tesla T4, f32, 16, 128, 128, 4000, 1000, 885760, 0.680577278137207, 0.09995392174448355
Tesla T4, f32, 16, 128, 128, 6000, 200, 1039360, 0.6777000427246094, 0.11778492395998987
Tesla T4, f32, 16, 128, 128, 6000, 400, 1064960, 0.6820836067199707, 0.11991041449201464
Tesla T4, f32, 16, 128, 128, 6000, 600, 1090560, 0.681255578994751, 0.12294212419307811
Tesla T4, f32, 16, 128, 128, 6000, 800, 1116160, 0.9163486957550049, 0.09354636329718573
Tesla T4, f32, 16, 128, 128, 6000, 1000, 1141760, 0.9074549674987793, 0.09662977353211519
Tesla T4, f32, 16, 128, 128, 8000, 200, 1295360, 0.6813113689422607, 0.1460178892280175
Tesla T4, f32, 16, 128, 128, 8000, 400, 1320960, 0.6824662685394287, 0.14865163697704256
Tesla T4, f32, 16, 128, 128, 8000, 600, 1346560, 0.6838803291320801, 0.15121915866661367
Tesla T4, f32, 16, 128, 128, 8000, 800, 1372160, 0.6830978393554688, 0.15427056261725583
Tesla T4, f32, 16, 128, 128, 8000, 1000, 1397760, 0.6807315349578857, 0.15769501262585287
Tesla T4, f32, 16, 128, 256, 2000, 200, 527360, 0.7148668766021729, 0.11331130123836791
Tesla T4, f32, 16, 128, 256, 2000, 400, 552960, 0.7164247035980225, 0.11855349986319824
Tesla T4, f32, 16, 128, 256, 2000, 600, 578560, 0.7175068855285645, 0.12385500096564879
Tesla T4, f32, 16, 128, 256, 2000, 800, 604160, 0.7159934043884277, 0.12960870230259328
Tesla T4, f32, 16, 128, 256, 2000, 1000, 629760, 0.7176251411437988, 0.1347934045981492
Tesla T4, f32, 16, 128, 256, 4000, 200, 783360, 0.7131078243255615, 0.1687319811892393
Tesla T4, f32, 16, 128, 256, 4000, 400, 808960, 0.7137210369110107, 0.17409639000943825
Tesla T4, f32, 16, 128, 256, 4000, 600, 834560, 0.7159435749053955, 0.1790482106315973
Tesla T4, f32, 16, 128, 256, 4000, 800, 860160, 0.7141940593719482, 0.1849925440659432
Tesla T4, f32, 16, 128, 256, 4000, 1000, 885760, 0.7166049480438232, 0.18985737730585672
Tesla T4, f32, 16, 128, 256, 6000, 200, 1039360, 0.7165827751159668, 0.22278751533507632
Tesla T4, f32, 16, 128, 256, 6000, 400, 1064960, 0.7170319557189941, 0.22813189104797219
Tesla T4, f32, 16, 128, 256, 6000, 600, 1090560, 0.7179224491119385, 0.2333260593915233
Tesla T4, f32, 16, 128, 256, 6000, 800, 1116160, 0.7170727252960205, 0.23908617627204493
Tesla T4, f32, 16, 128, 256, 6000, 1000, 1141760, 0.720909833908081, 0.24326805898774984
Tesla T4, f32, 16, 128, 256, 8000, 200, 1295360, 0.7143673896789551, 0.27852236660665347
Tesla T4, f32, 16, 128, 256, 8000, 400, 1320960, 0.7129552364349365, 0.2845893341278746
Tesla T4, f32, 16, 128, 256, 8000, 600, 1346560, 0.714834451675415, 0.28934198053162113
Tesla T4, f32, 16, 128, 256, 8000, 800, 1372160, 0.7139778137207031, 0.29519653405147334
Tesla T4, f32, 16, 128, 256, 8000, 1000, 1397760, 0.7123796939849854, 0.3013785174013187
Tesla T4, f32, 16, 128, 512, 2000, 200, 527360, 0.7137384414672852, 0.22698089746567984
Tesla T4, f32, 16, 128, 512, 2000, 400, 552960, 0.7132668495178223, 0.2381567461250076
Tesla T4, f32, 16, 128, 512, 2000, 600, 578560, 0.7130417823791504, 0.24926117429888917
Tesla T4, f32, 16, 128, 512, 2000, 800, 604160, 0.8110158443450928, 0.22884627136954777
Tesla T4, f32, 16, 128, 512, 2000, 1000, 629760, 0.6469125747680664, 0.29905474023187884
Tesla T4, f32, 16, 128, 512, 4000, 200, 783360, 0.6457903385162354, 0.3726413630667069
Tesla T4, f32, 16, 128, 512, 4000, 400, 808960, 0.7097516059875488, 0.3501401193086693
Tesla T4, f32, 16, 128, 512, 4000, 600, 834560, 0.7118055820465088, 0.36017817008809094
Tesla T4, f32, 16, 128, 512, 4000, 800, 860160, 0.7099318504333496, 0.37220636296104265
Tesla T4, f32, 16, 128, 512, 4000, 1000, 885760, 0.7119724750518799, 0.38218538150673914
Tesla T4, f32, 16, 128, 512, 6000, 200, 1039360, 0.7139618396759033, 0.44721072507872345
Tesla T4, f32, 16, 128, 512, 6000, 400, 1064960, 0.7111179828643799, 0.4600582742714765
Tesla T4, f32, 16, 128, 512, 6000, 600, 1090560, 0.7092375755310059, 0.4723664446982673
Tesla T4, f32, 16, 128, 512, 6000, 800, 1116160, 0.710965633392334, 0.48227978385389164
Tesla T4, f32, 16, 128, 512, 6000, 1000, 1141760, 0.7113943099975586, 0.49304396601260936
Tesla T4, f32, 16, 128, 512, 8000, 200, 1295360, 0.711357593536377, 0.5594016224972661
Tesla T4, f32, 16, 128, 512, 8000, 400, 1320960, 0.7132186889648438, 0.568968421998267
Tesla T4, f32, 16, 128, 512, 8000, 600, 1346560, 0.7069659233093262, 0.5851247116178266
Tesla T4, f32, 16, 128, 512, 8000, 800, 1372160, 0.7112390995025635, 0.5926664497140469
Tesla T4, f32, 16, 128, 512, 8000, 1000, 1397760, 0.7117652893066406, 0.6032773421956106
Tesla T4, f32, 16, 128, 1024, 2000, 200, 527360, 0.7526392936706543, 0.43049836319306334
Tesla T4, f32, 16, 128, 1024, 2000, 400, 552960, 0.7533037662506104, 0.45099817526595926
Tesla T4, f32, 16, 128, 1024, 2000, 600, 578560, 0.7507345676422119, 0.4734926022074556
Tesla T4, f32, 16, 128, 1024, 2000, 800, 604160, 0.7505829334259033, 0.4945434907582322
Tesla T4, f32, 16, 128, 1024, 2000, 1000, 629760, 0.7483627796173096, 0.5170280438023143
Tesla T4, f32, 16, 128, 1024, 4000, 200, 783360, 0.7501952648162842, 0.6415614794874306
Tesla T4, f32, 16, 128, 1024, 4000, 400, 808960, 0.7479631900787354, 0.664504658240842
Tesla T4, f32, 16, 128, 1024, 4000, 600, 834560, 0.748427152633667, 0.685108313074496
Tesla T4, f32, 16, 128, 1024, 4000, 800, 860160, 0.7522609233856201, 0.7025252642680365
Tesla T4, f32, 16, 128, 1024, 4000, 1000, 885760, 0.9467902183532715, 0.5747956975585705
Tesla T4, f32, 16, 128, 1024, 6000, 200, 1039360, 0.6788427829742432, 0.940693191436977
Tesla T4, f32, 16, 128, 1024, 6000, 400, 1064960, 0.6766908168792725, 0.9669281859291654
Tesla T4, f32, 16, 128, 1024, 6000, 600, 1090560, 0.7482011318206787, 0.8955346837948762
Tesla T4, f32, 16, 128, 1024, 6000, 800, 1116160, 0.7495753765106201, 0.9148762425899725
Tesla T4, f32, 16, 128, 1024, 6000, 1000, 1141760, 0.7487850189208984, 0.9368474612525682
