device,input_type,layers,nodes,batch_size,input_size,output_size,#params,duration,tflops
Tesla T4, f16, 16, 1024, 2048, 4000, 1000, 20848640, 1.3084940910339355, 19.578849463322168
Tesla T4, f16, 16, 1024, 2048, 6000, 200, 22077440, 1.3344097137451172, 20.330156467357526
Tesla T4, f16, 16, 1024, 2048, 6000, 400, 22282240, 1.3482067584991455, 20.30876669278865
Tesla T4, f16, 16, 1024, 2048, 6000, 600, 22487040, 1.3570539951324463, 20.36180936875924
Tesla T4, f16, 16, 1024, 2048, 6000, 800, 22691840, 1.3738267421722412, 20.296397017218727
Tesla T4, f16, 16, 1024, 2048, 6000, 1000, 22896640, 1.385117530822754, 20.312638173951704
Tesla T4, f16, 16, 1024, 2048, 8000, 200, 24125440, 1.4101080894470215, 21.023452665692826
Tesla T4, f16, 16, 1024, 2048, 8000, 400, 24330240, 1.4200174808502197, 21.05396540196076
Tesla T4, f16, 16, 1024, 2048, 8000, 600, 24535040, 1.4309208393096924, 21.069409518519816
Tesla T4, f16, 16, 1024, 2048, 8000, 800, 24739840, 1.4498271942138672, 20.968233671795495
Tesla T4, f16, 16, 1024, 2048, 8000, 1000, 24944640, 1.4601256847381592, 20.992695322318603
Tesla T4, f16, 16, 1024, 4096, 2000, 200, 17981440, 1.9335510730743408, 22.854936473819716
Tesla T4, f16, 16, 1024, 4096, 2000, 400, 18186240, 1.9598579406738281, 22.80497096061634
Tesla T4, f16, 16, 1024, 4096, 2000, 600, 18391040, 1.9775736331939697, 22.855189382253858
Tesla T4, f16, 16, 1024, 4096, 2000, 800, 18595840, 1.9989469051361084, 22.86260643870789
Tesla T4, f16, 16, 1024, 4096, 2000, 1000, 18800640, 2.0221118927001953, 22.849602453156837
Tesla T4, f16, 16, 1024, 4096, 4000, 200, 20029440, 2.073770761489868, 23.736640837117182
Tesla T4, f16, 16, 1024, 4096, 4000, 400, 20234240, 2.101348638534546, 23.66464436795193
Tesla T4, f16, 16, 1024, 4096, 4000, 600, 20439040, 2.120512008666992, 23.688139703380635
Tesla T4, f16, 16, 1024, 4096, 4000, 800, 20643840, 2.1440088748931885, 23.663288794234827
Tesla T4, f16, 16, 1024, 4096, 4000, 1000, 20848640, 2.1636552810668945, 23.681044809843655
Tesla T4, f16, 16, 1024, 4096, 6000, 200, 22077440, 2.2127294540405273, 24.52062833299558
Tesla T4, f16, 16, 1024, 4096, 6000, 400, 22282240, 2.238571882247925, 24.462396520861493
Tesla T4, f16, 16, 1024, 4096, 6000, 600, 22487040, 2.260683059692383, 24.4457750355859
Tesla T4, f16, 16, 1024, 4096, 6000, 800, 22691840, 2.282865285873413, 24.4287152330426
Tesla T4, f16, 16, 1024, 4096, 6000, 1000, 22896640, 2.303891897201538, 24.424228642129552
Tesla T4, f16, 16, 1024, 4096, 8000, 200, 24125440, 2.330667018890381, 25.43936172067514
Tesla T4, f16, 16, 1024, 4096, 8000, 400, 24330240, 2.349296808242798, 25.451870369978533
Tesla T4, f16, 16, 1024, 4096, 8000, 600, 24535040, 2.3737406730651855, 25.401811995806067
Tesla T4, f16, 16, 1024, 4096, 8000, 800, 24739840, 2.394423723220825, 25.39259454972944
Tesla T4, f16, 16, 1024, 4096, 8000, 1000, 24944640, 2.408282518386841, 25.455463300486738
Tesla T4, f16, 16, 1024, 8192, 2000, 200, 17981440, 3.3858964443206787, 26.103094214900715
Tesla T4, f16, 16, 1024, 8192, 2000, 400, 18186240, 3.4334185123443604, 26.034987149575482
Tesla T4, f16, 16, 1024, 8192, 2000, 600, 18391040, 3.470261812210083, 26.048651283296206
Tesla T4, f16, 16, 1024, 8192, 2000, 800, 18595840, 3.503532648086548, 26.088603118318105
Tesla T4, f16, 16, 1024, 8192, 2000, 1000, 18800640, 3.5402586460113525, 26.102303522967983
Tesla T4, f16, 16, 1024, 8192, 4000, 200, 20029440, 3.6553239822387695, 26.932962431336474
Tesla T4, f16, 16, 1024, 8192, 4000, 400, 20234240, 3.7024292945861816, 26.862183862208248
Tesla T4, f16, 16, 1024, 8192, 4000, 600, 20439040, 3.7362706661224365, 26.88830076442537
Tesla T4, f16, 16, 1024, 8192, 4000, 800, 20643840, 3.7763688564300537, 26.869356841355312
Tesla T4, f16, 16, 1024, 8192, 4000, 1000, 20848640, 3.812818765640259, 26.876503087812537
Tesla T4, f16, 16, 1024, 8192, 6000, 200, 22077440, 3.8931360244750977, 27.873424510676024
Tesla T4, f16, 16, 1024, 8192, 6000, 400, 22282240, 3.9377076625823975, 27.813559419028667
Tesla T4, f16, 16, 1024, 8192, 6000, 600, 22487040, 3.9803147315979004, 27.768733495008906
Tesla T4, f16, 16, 1024, 8192, 6000, 800, 22691840, 4.024206638336182, 27.716005163719522
Tesla T4, f16, 16, 1024, 8192, 6000, 1000, 22896640, 4.059884786605835, 27.72038391318182
Tesla T4, f16, 16, 1024, 8192, 8000, 200, 24125440, 4.109738826751709, 28.85374659725649
Tesla T4, f16, 16, 1024, 8192, 8000, 400, 24330240, 4.138631105422974, 28.89554362342182
Tesla T4, f16, 16, 1024, 8192, 8000, 600, 24535040, 4.211973667144775, 28.631382372755674
Tesla T4, f16, 16, 1024, 8192, 8000, 800, 24739840, 4.253476142883301, 28.588678408707434
Tesla T4, f16, 16, 1024, 8192, 8000, 1000, 24944640, 4.2828497886657715, 28.627642942900366
Tesla T4, f16, 16, 1024, 16384, 2000, 200, 17981440, 6.173494815826416, 28.632849471719748
Tesla T4, f16, 16, 1024, 16384, 2000, 400, 18186240, 6.251801490783691, 28.59623965341058
Tesla T4, f16, 16, 1024, 16384, 2000, 600, 18391040, 6.3193278312683105, 28.609257889966848
Tesla T4, f16, 16, 1024, 16384, 2000, 800, 18595840, 6.384935617446899, 28.630601229006096
Tesla T4, f16, 16, 1024, 16384, 2000, 1000, 18800640, 6.4558329582214355, 28.628034933995067
Tesla T4, f16, 16, 1024, 16384, 4000, 200, 20029440, 6.646229267120361, 29.62543106210216
Tesla T4, f16, 16, 1024, 16384, 4000, 400, 20234240, 6.734725475311279, 29.535082554616874
Tesla T4, f16, 16, 1024, 16384, 4000, 600, 20439040, 6.774991512298584, 29.656707089782252
Tesla T4, f16, 16, 1024, 16384, 4000, 800, 20643840, 6.856111526489258, 29.599460853565795
Tesla T4, f16, 16, 1024, 16384, 4000, 1000, 20848640, 6.923023223876953, 29.604186498918885
Tesla T4, f16, 16, 1024, 16384, 6000, 200, 22077440, 7.102006912231445, 30.55897704101351
Tesla T4, f16, 16, 1024, 16384, 6000, 400, 22282240, 7.144984483718872, 30.656936008066847
Tesla T4, f16, 16, 1024, 16384, 6000, 600, 22487040, 7.218831539154053, 30.622213140314503
Tesla T4, f16, 16, 1024, 16384, 6000, 800, 22691840, 7.291896104812622, 30.591475897301223
Tesla T4, f16, 16, 1024, 16384, 6000, 1000, 22896640, 7.362043142318726, 30.573459772623465
Tesla T4, f16, 16, 1024, 16384, 8000, 200, 24125440, 7.505754470825195, 31.597453167146558
Tesla T4, f16, 16, 1024, 16384, 8000, 400, 24330240, 7.587050914764404, 31.524237016857686
Tesla T4, f16, 16, 1024, 16384, 8000, 600, 24535040, 7.651413679122925, 31.522182348353606
Tesla T4, f16, 16, 1024, 16384, 8000, 800, 24739840, 7.738318204879761, 31.428343562124027
Tesla T4, f16, 16, 1024, 16384, 8000, 1000, 24944640, 7.799568176269531, 31.4396622369528
Tesla T4, f16, 16, 2048, 64, 2000, 200, 67420160, 1.6998975276947021, 1.522994240429866
Tesla T4, f16, 16, 2048, 64, 2000, 400, 67829760, 1.7072224617004395, 1.5256727476545064
Tesla T4, f16, 16, 2048, 64, 2000, 600, 68239360, 1.7156198024749756, 1.5273730346431005
Tesla T4, f16, 16, 2048, 64, 2000, 800, 68648960, 1.730701208114624, 1.523151455398655
Tesla T4, f16, 16, 2048, 64, 2000, 1000, 69058560, 1.7394990921020508, 1.5244898465543002
Tesla T4, f16, 16, 2048, 64, 4000, 200, 71516160, 1.784883737564087, 1.5385991178046663
Tesla T4, f16, 16, 2048, 64, 4000, 400, 71925760, 1.7907707691192627, 1.5423242503329349
Tesla T4, f16, 16, 2048, 64, 4000, 600, 72335360, 1.80112624168396, 1.5421894144427182
Tesla T4, f16, 16, 2048, 64, 4000, 800, 72744960, 1.8154757022857666, 1.5386636463836854
Tesla T4, f16, 16, 2048, 64, 4000, 1000, 73154560, 1.8267204761505127, 1.5378023844785222
Tesla T4, f16, 16, 2048, 64, 6000, 200, 75612160, 1.8738040924072266, 1.549525351003979
Tesla T4, f16, 16, 2048, 64, 6000, 400, 76021760, 1.8803534507751465, 1.5524930075229157
Tesla T4, f16, 16, 2048, 64, 6000, 600, 76431360, 1.8881113529205322, 1.5544444555455876
Tesla T4, f16, 16, 2048, 64, 6000, 800, 76840960, 1.9039156436920166, 1.54980231071483
Tesla T4, f16, 16, 2048, 64, 6000, 1000, 77250560, 1.9160435199737549, 1.548201527301756
Tesla T4, f16, 16, 2048, 64, 8000, 200, 79708160, 1.9600732326507568, 1.5615709112361353
Tesla T4, f16, 16, 2048, 64, 8000, 400, 80117760, 1.9671831130981445, 1.563922526335
Tesla T4, f16, 16, 2048, 64, 8000, 600, 80527360, 1.9761455059051514, 1.5647889362193648
Tesla T4, f16, 16, 2048, 64, 8000, 800, 80936960, 1.9909756183624268, 1.5610333121790343
Tesla T4, f16, 16, 2048, 64, 8000, 1000, 81346560, 2.0019474029541016, 1.5603346518448054
Tesla T4, f16, 16, 2048, 128, 2000, 200, 67420160, 1.7353003025054932, 2.9838456666687576
Tesla T4, f16, 16, 2048, 128, 2000, 400, 67829760, 1.7484593391418457, 2.979380447335291
Tesla T4, f16, 16, 2048, 128, 2000, 600, 68239360, 1.7546157836914062, 2.986854955205239
Tesla T4, f16, 16, 2048, 128, 2000, 800, 68648960, 1.7673180103302002, 2.983187008327353
Tesla T4, f16, 16, 2048, 128, 2000, 1000, 69058560, 1.780496597290039, 2.9787742453832045
Tesla T4, f16, 16, 2048, 128, 4000, 200, 71516160, 1.8237123489379883, 3.011681689383987
Tesla T4, f16, 16, 2048, 128, 4000, 400, 71925760, 1.8362085819244385, 3.0083174767709004
Tesla T4, f16, 16, 2048, 128, 4000, 600, 72335360, 1.8397598266601562, 3.019609172619571
Tesla T4, f16, 16, 2048, 128, 4000, 800, 72744960, 1.8551373481750488, 3.0115360102560094
Tesla T4, f16, 16, 2048, 128, 4000, 1000, 73154560, 1.865954875946045, 3.0109357307751186
Tesla T4, f16, 16, 2048, 128, 6000, 200, 75612160, 1.9172420501708984, 3.0288371191745855
Tesla T4, f16, 16, 2048, 128, 6000, 400, 76021760, 1.9298820495605469, 3.0252994836287934
Tesla T4, f16, 16, 2048, 128, 6000, 600, 76431360, 1.9361722469329834, 3.0317181011649814
Tesla T4, f16, 16, 2048, 128, 6000, 800, 76840960, 1.9499225616455078, 3.0264718425637978
Tesla T4, f16, 16, 2048, 128, 6000, 1000, 77250560, 1.9597933292388916, 3.0272799276769087
Tesla T4, f16, 16, 2048, 128, 8000, 200, 79708160, 2.005213737487793, 3.052835003848195
Tesla T4, f16, 16, 2048, 128, 8000, 400, 80117760, 2.0163512229919434, 3.0515735045751926
Tesla T4, f16, 16, 2048, 128, 8000, 600, 80527360, 2.020268440246582, 3.0612274709618075
Tesla T4, f16, 16, 2048, 128, 8000, 800, 80936960, 2.0347533226013184, 3.0548953816442204
Tesla T4, f16, 16, 2048, 128, 8000, 1000, 81346560, 2.047339677810669, 3.051479867122343
Tesla T4, f16, 16, 2048, 256, 2000, 200, 67420160, 1.8209326267242432, 5.687050923256505
Tesla T4, f16, 16, 2048, 256, 2000, 400, 67829760, 1.830779790878296, 5.690827038789722
Tesla T4, f16, 16, 2048, 256, 2000, 600, 68239360, 1.8397326469421387, 5.697330921110548
Tesla T4, f16, 16, 2048, 256, 2000, 800, 68648960, 1.8555591106414795, 5.682643142720849
Tesla T4, f16, 16, 2048, 256, 2000, 1000, 69058560, 1.867497205734253, 5.680005722862347
Tesla T4, f16, 16, 2048, 256, 4000, 200, 71516160, 1.9151294231414795, 5.735843250729742
Tesla T4, f16, 16, 2048, 256, 4000, 400, 71925760, 1.9244966506958008, 5.740616244775316
Tesla T4, f16, 16, 2048, 256, 4000, 600, 72335360, 1.9306232929229736, 5.75498665986689
Tesla T4, f16, 16, 2048, 256, 4000, 800, 72744960, 1.9465229511260986, 5.74030008201848
Tesla T4, f16, 16, 2048, 256, 4000, 1000, 73154560, 1.9590704441070557, 5.735648990979299
Tesla T4, f16, 16, 2048, 256, 6000, 200, 75612160, 2.0056064128875732, 5.790781133013379
Tesla T4, f16, 16, 2048, 256, 6000, 400, 76021760, 2.0127222537994385, 5.801566666218999
Tesla T4, f16, 16, 2048, 256, 6000, 600, 76431360, 2.0238378047943115, 5.800789405252342
Tesla T4, f16, 16, 2048, 256, 6000, 800, 76840960, 2.040347099304199, 5.784688036670325
Tesla T4, f16, 16, 2048, 256, 6000, 1000, 77250560, 2.051466226577759, 5.7840026134840405
Tesla T4, f16, 16, 2048, 256, 8000, 200, 79708160, 2.1024086475372314, 5.823403261940391
Tesla T4, f16, 16, 2048, 256, 8000, 400, 80117760, 2.1112184524536133, 5.828903172809108
Tesla T4, f16, 16, 2048, 256, 8000, 600, 80527360, 2.120671033859253, 5.8325889770326915
Tesla T4, f16, 16, 2048, 256, 8000, 800, 80936960, 2.1359236240386963, 5.820394004769326
Tesla T4, f16, 16, 2048, 256, 8000, 1000, 81346560, 2.1502134799957275, 5.810972599811265
Tesla T4, f16, 16, 2048, 512, 2000, 200, 67420160, 2.0999791622161865, 9.862704128045921
Tesla T4, f16, 16, 2048, 512, 2000, 400, 67829760, 2.1085140705108643, 9.882458250302975
Tesla T4, f16, 16, 2048, 512, 2000, 600, 68239360, 2.119114637374878, 9.892400827342103
Tesla T4, f16, 16, 2048, 512, 2000, 800, 68648960, 2.13645601272583, 9.871001502667648
Tesla T4, f16, 16, 2048, 512, 2000, 1000, 69058560, 2.148318290710449, 9.875068198104046
Tesla T4, f16, 16, 2048, 512, 4000, 200, 71516160, 2.204505443572998, 9.965847177220867
Tesla T4, f16, 16, 2048, 512, 4000, 400, 71925760, 2.212224245071411, 9.987953762475264
Tesla T4, f16, 16, 2048, 512, 4000, 600, 72335360, 2.223231315612793, 9.995101470525604
Tesla T4, f16, 16, 2048, 512, 4000, 800, 72744960, 2.2410101890563965, 9.9719545324377
Tesla T4, f16, 16, 2048, 512, 4000, 1000, 73154560, 2.2545268535614014, 9.967980996323028
Tesla T4, f16, 16, 2048, 512, 6000, 200, 75612160, 2.3216419219970703, 10.005012113159676
Tesla T4, f16, 16, 2048, 512, 6000, 400, 76021760, 2.331749200820923, 10.015607452026984
Tesla T4, f16, 16, 2048, 512, 6000, 600, 76431360, 2.3410215377807617, 10.029687216913974
Tesla T4, f16, 16, 2048, 512, 6000, 800, 76840960, 2.3581981658935547, 10.009991209986174
Tesla T4, f16, 16, 2048, 512, 6000, 1000, 77250560, 2.367499351501465, 10.02381353006479
Tesla T4, f16, 16, 2048, 512, 8000, 200, 79708160, 2.422858953475952, 10.106385564405509
Tesla T4, f16, 16, 2048, 512, 8000, 400, 80117760, 2.431166410446167, 10.123608061647735
Tesla T4, f16, 16, 2048, 512, 8000, 600, 80527360, 2.442349672317505, 10.128772825770898
Tesla T4, f16, 16, 2048, 512, 8000, 800, 80936960, 2.4567978382110596, 10.120423310900026
Tesla T4, f16, 16, 2048, 512, 8000, 1000, 81346560, 2.469895601272583, 10.11770020527361
Tesla T4, f16, 16, 2048, 1024, 2000, 200, 67420160, 2.752992630004883, 15.046515509170298
Tesla T4, f16, 16, 2048, 1024, 2000, 400, 67829760, 2.7675468921661377, 15.058319214740244
Tesla T4, f16, 16, 2048, 1024, 2000, 600, 68239360, 2.7784423828125, 15.089844239116385
Tesla T4, f16, 16, 2048, 1024, 2000, 800, 68648960, 2.800021171569824, 15.063429324126526
Tesla T4, f16, 16, 2048, 1024, 2000, 1000, 69058560, 2.816329002380371, 15.06556202352011
Tesla T4, f16, 16, 2048, 1024, 4000, 200, 71516160, 2.8861844539642334, 15.224088898285123
Tesla T4, f16, 16, 2048, 1024, 4000, 400, 71925760, 2.896056652069092, 15.259089255877486
Tesla T4, f16, 16, 2048, 1024, 4000, 600, 72335360, 2.909390926361084, 15.275652639635751
