device,input_type,layers,nodes,batch_size,input_size,output_size,#params,duration,tflops
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 2000, 400, 34963456, 1.0865604877471924, 9.885113442206295
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 2000, 600, 35168256, 1.0913593769073486, 9.899294835231148
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 2000, 800, 35373056, 1.865046501159668, 5.826451402923868
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 2000, 1000, 35577856, 1.074808120727539, 10.168807950391923
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 4000, 200, 36806656, 1.0848488807678223, 10.422654181287678
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 4000, 400, 37011456, 1.0830340385437012, 10.498210470363915
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 4000, 600, 37216256, 1.0838332176208496, 10.548517666118878
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 4000, 800, 37421056, 1.0979523658752441, 10.470170437709331
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 4000, 1000, 37625856, 1.0914530754089355, 10.590160240163607
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 6000, 200, 38854656, 1.1036620140075684, 10.815041354787578
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 6000, 400, 39059456, 1.7822632789611816, 6.732487295700685
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 6000, 600, 39264256, 1.0244452953338623, 11.774156705233395
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 6000, 800, 39469056, 1.0108485221862793, 11.994768491104963
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 6000, 1000, 39673856, 1.921987771987915, 6.341251875184477
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 8000, 200, 40902656, 1.91856050491333, 6.549335239113364
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 8000, 400, 41107456, 1.0206100940704346, 12.373197714355056
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 8000, 600, 41312256, 1.0152294635772705, 12.500745396495342
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 8000, 800, 41517056, 1.0173413753509521, 12.536637074060062
NVIDIA A100 80GB PCIe, f16, 32, 1024, 512, 8000, 1000, 41721856, 1.0040395259857178, 12.76538804646852
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 2000, 200, 34758656, 1.0722887516021729, 19.916014426609532
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 2000, 400, 34963456, 1.067739725112915, 20.118711387391993
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 2000, 600, 35168256, 0.9440398216247559, 22.888204492488732
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 2000, 800, 35373056, 0.9418611526489258, 23.074744664090574
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 2000, 1000, 35577856, 0.9512839317321777, 22.978454693960018
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 4000, 200, 36806656, 0.9476532936096191, 23.863167678405944
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 4000, 400, 37011456, 0.9515557289123535, 23.897537343810722
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 4000, 600, 37216256, 1.1677098274230957, 19.581635051286668
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 4000, 800, 37421056, 1.1617364883422852, 19.790629834832185
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 4000, 1000, 37625856, 1.184675693511963, 19.51363234090576
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 6000, 200, 38854656, 1.1715710163116455, 20.37631548922666
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 6000, 400, 39059456, 1.1806814670562744, 20.325659744819376
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 6000, 600, 39264256, 1.18015456199646, 20.441355448891077
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 6000, 800, 39469056, 1.1690573692321777, 20.743026514025534
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 6000, 1000, 39673856, 1.183223009109497, 20.601033734752406
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 8000, 200, 40902656, 1.181091547012329, 21.27742926445453
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 8000, 400, 41107456, 1.1815001964569092, 21.376569417541468
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 8000, 600, 41312256, 1.1802000999450684, 21.506734398329062
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 8000, 800, 41517056, 1.1808922290802002, 21.60068343092435
NVIDIA A100 80GB PCIe, f16, 32, 1024, 1024, 8000, 1000, 41721856, 1.170926570892334, 21.891986195910675
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 2000, 200, 34758656, 1.1956779956817627, 35.72152088359408
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 2000, 400, 34963456, 1.1783339977264404, 36.460880205184594
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 2000, 600, 35168256, 1.189746379852295, 36.322659774064654
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 2000, 800, 35373056, 1.17618727684021, 36.95534892161998
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 2000, 1000, 35577856, 1.181534767150879, 37.001085933527435
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 4000, 200, 36806656, 1.1662702560424805, 38.780050042837246
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 4000, 400, 37011456, 1.1033668518066406, 41.218998974214315
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 4000, 600, 37216256, 1.0732343196868896, 42.6107649875955
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 4000, 800, 37421056, 1.1039183139801025, 41.654344375365454
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 4000, 1000, 37625856, 1.186553716659546, 38.96549410587364
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 6000, 200, 38854656, 1.1689720153808594, 40.84323719010884
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 6000, 400, 39059456, 1.0996742248535156, 43.64588934435873
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 6000, 600, 39264256, 1.8015437126159668, 26.781430522571483
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 6000, 800, 39469056, 1.091590404510498, 44.43019635606697
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 6000, 1000, 39673856, 1.087263584136963, 44.83846876146161
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 8000, 200, 40902656, 1.0836565494537354, 46.38110083691771
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 8000, 400, 41107456, 1.0829930305480957, 46.641890121154134
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 8000, 600, 41312256, 1.0816917419433594, 46.9306533500911
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 8000, 800, 41517056, 1.0851500034332275, 47.01300119927537
NVIDIA A100 80GB PCIe, f16, 32, 1024, 2048, 8000, 1000, 41721856, 1.0814578533172607, 47.40620866133733
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 2000, 200, 34758656, 1.1213326454162598, 76.17977888612118
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 2000, 400, 34963456, 1.114346981048584, 77.10900727235311
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 2000, 600, 35168256, 1.117077112197876, 77.37111879013247
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 2000, 800, 35373056, 1.1013269424438477, 78.93461884505959
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 2000, 1000, 35577856, 1.1013753414154053, 79.38813919079904
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 4000, 200, 36806656, 1.5985031127929688, 56.587964741308255
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 4000, 400, 37011456, 1.1033360958099365, 82.4402959452066
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 4000, 600, 37216256, 1.1130259037017822, 82.17479075860392
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 4000, 800, 37421056, 1.110464334487915, 82.81759653992818
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 4000, 1000, 37625856, 1.1134724617004395, 83.04588293489137
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 6000, 200, 38854656, 1.1070833206176758, 86.25295025881488
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 6000, 400, 39059456, 1.1087009906768799, 86.58107088638482
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 6000, 600, 39264256, 1.114917278289795, 86.5497713817996
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 6000, 800, 39469056, 1.107588529586792, 87.5768838647936
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 6000, 1000, 39673856, 1.1022746562957764, 88.45569291528454
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 8000, 200, 40902656, 1.107069492340088, 90.80041323613666
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 8000, 400, 41107456, 1.106229543685913, 91.32434081355883
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 8000, 600, 41312256, 1.1040213108062744, 91.96289904173378
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 8000, 800, 41517056, 1.1162853240966797, 91.40343837106933
NVIDIA A100 80GB PCIe, f16, 32, 1024, 4096, 8000, 1000, 41721856, 1.107811689376831, 92.5569158448568
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 2000, 200, 34758656, 1.3889575004577637, 123.00286071740406
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 2000, 400, 34963456, 1.3974080085754395, 122.979386032281
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 2000, 600, 35168256, 1.403221845626831, 123.18722975267137
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 2000, 800, 35373056, 1.4169032573699951, 122.70819757583389
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 2000, 1000, 35577856, 1.4249382019042969, 122.72271006384665
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 4000, 200, 36806656, 1.420079231262207, 127.39576186210412
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 4000, 400, 37011456, 1.4256913661956787, 127.60034383643124
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 4000, 600, 37216256, 1.430370569229126, 127.88667875750862
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 4000, 800, 37421056, 1.5662059783935547, 117.43792131342622
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 4000, 1000, 37625856, 1.4519898891448975, 127.36907384397395
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 6000, 200, 38854656, 1.4578766822814941, 130.99764026154094
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 6000, 400, 39059456, 1.4639921188354492, 131.13802708440596
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 6000, 600, 39264256, 1.469865083694458, 131.2989016693435
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 6000, 800, 39469056, 1.4999239444732666, 129.33876065251232
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 6000, 1000, 39673856, 1.4889073371887207, 130.9718423306305
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 8000, 200, 40902656, 1.489074945449829, 135.01317404173176
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 8000, 400, 41107456, 1.4944100379943848, 135.20477151128398
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 8000, 600, 41312256, 1.4993479251861572, 135.43087450231977
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 8000, 800, 41517056, 1.5110177993774414, 135.0511117309652
NVIDIA A100 80GB PCIe, f16, 32, 1024, 8192, 8000, 1000, 41721856, 1.520387887954712, 134.88088680255817
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 2000, 200, 34758656, 2.4037251472473145, 142.1508163417504
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 2000, 400, 34963456, 2.418905019760132, 142.09105155211225
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 2000, 600, 35168256, 2.439208507537842, 141.7336905451231
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 2000, 800, 35373056, 2.4564857482910156, 141.55640428376907
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 2000, 1000, 35577856, 2.4712629318237305, 141.52462334887906
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 4000, 200, 36806656, 2.448793411254883, 147.75609468704974
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 4000, 400, 37011456, 2.4646658897399902, 147.6213950852312
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 4000, 600, 37216256, 2.487177848815918, 147.09470139281441
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 4000, 800, 37421056, 2.5072782039642334, 146.7184408657858
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 4000, 1000, 37625856, 2.5218091011047363, 146.67137756793994
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 6000, 200, 38854656, 2.537329912185669, 150.53494167551133
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 6000, 400, 39059456, 2.55645489692688, 150.19630376580136
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 6000, 600, 39264256, 2.574751853942871, 149.91089008881406
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 6000, 800, 39469056, 2.5900375843048096, 149.80346634874874
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 6000, 1000, 39673856, 2.605583906173706, 149.68233151053218
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 8000, 200, 40902656, 2.5771780014038086, 156.01928517292123
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 8000, 400, 41107456, 2.5943493843078613, 155.76265012979712
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 8000, 600, 41312256, 2.6157023906707764, 155.26078304277374
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 8000, 800, 41517056, 2.6326985359191895, 155.02316795261345
NVIDIA A100 80GB PCIe, f16, 32, 1024, 16384, 8000, 1000, 41721856, 2.64615797996521, 154.9954826309321
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 2000, 200, 789504, 1.2246553897857666, 0.02475549763048318
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 2000, 400, 815104, 1.5269570350646973, 0.020498280489387715
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 2000, 600, 840704, 1.5133411884307861, 0.021332290330031208
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 2000, 800, 866304, 1.8529579639434814, 0.01795295643361647
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 2000, 1000, 891904, 1.859182596206665, 0.018421597571900303
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 4000, 200, 1045504, 1.5208439826965332, 0.02639807505357434
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 4000, 400, 1071104, 1.5158507823944092, 0.027133537204124546
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 4000, 600, 1096704, 1.5157852172851562, 0.027783246016495115
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 4000, 800, 1122304, 1.3311359882354736, 0.03237571065682612
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 4000, 1000, 1147904, 1.8703231811523438, 0.02356785931126712
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 6000, 200, 1301504, 1.8624162673950195, 0.026834899627409498
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 6000, 400, 1327104, 1.2622976303100586, 0.04037145628442833
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 6000, 600, 1352704, 1.22951340675354, 0.04224747230463695
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 6000, 800, 1378304, 1.8545575141906738, 0.02853881488981333
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 6000, 1000, 1403904, 1.4186112880706787, 0.038001892451679176
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 8000, 200, 1557504, 0.9419863224029541, 0.06349153079784933
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 8000, 400, 1583104, 0.9411025047302246, 0.06459571969519552
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 8000, 600, 1608704, 0.9398443698883057, 0.065728151999614
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 8000, 800, 1634304, 1.1373705863952637, 0.055177507094587665
NVIDIA A100 80GB PCIe, f16, 32, 128, 64, 8000, 1000, 1659904, 1.8827729225158691, 0.033854488152945464
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 2000, 200, 789504, 2.017885446548462, 0.03004824050032803
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 2000, 400, 815104, 1.6147620677947998, 0.03876731343181085
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 2000, 600, 840704, 1.719489336013794, 0.03754955953939224
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 2000, 800, 866304, 1.9826891422271729, 0.033556519669676425
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 2000, 1000, 891904, 1.8667385578155518, 0.036694065654355096
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 4000, 200, 1045504, 1.4667108058929443, 0.05474474373366056
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 4000, 400, 1071104, 1.4675636291503906, 0.05605262052427862
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 4000, 600, 1096704, 2.011840581893921, 0.04186557720229995
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 4000, 800, 1122304, 1.6228821277618408, 0.05311103358989537
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 4000, 1000, 1147904, 2.0041699409484863, 0.04398780033507447
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 6000, 200, 1301504, 1.990187644958496, 0.05022416225585829
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 6000, 400, 1327104, 1.6099469661712646, 0.06330741902783751
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 6000, 600, 1352704, 1.6140413284301758, 0.06436493624425443
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 6000, 800, 1378304, 1.621398687362671, 0.06528545263113493
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 6000, 1000, 1403904, 1.3048226833343506, 0.08263178482188603
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 8000, 200, 1557504, 1.3038620948791504, 0.09173999893837449
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 8000, 400, 1583104, 1.313354253768921, 0.09257394709089045
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 8000, 600, 1608704, 1.303673267364502, 0.09476950267590041
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 8000, 800, 1634304, 1.3036985397338867, 0.09627574425727305
NVIDIA A100 80GB PCIe, f16, 32, 128, 128, 8000, 1000, 1659904, 1.3036680221557617, 0.09778611198056116
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 2000, 200, 789504, 1.303147554397583, 0.09305762343701708
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 2000, 400, 815104, 1.3042092323303223, 0.09599684720548743
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 2000, 600, 840704, 1.3022782802581787, 0.09915863326415868
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 2000, 800, 866304, 1.3098022937774658, 0.10159112946446519
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 2000, 1000, 891904, 1.3060340881347656, 0.10489500668060951
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 4000, 200, 1045504, 1.9732122421264648, 0.08138476488820998
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 4000, 400, 1071104, 1.6163711547851562, 0.10178452759005575
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 4000, 600, 1096704, 1.61623215675354, 0.10422619900000392
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 4000, 800, 1122304, 1.4366552829742432, 0.11999113248873257
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 4000, 1000, 1147904, 1.3009765148162842, 0.1355274690910916
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 6000, 200, 1301504, 1.306793212890625, 0.1529783078363233
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 6000, 400, 1327104, 1.3877029418945312, 0.14689251441789664
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 6000, 600, 1352704, 1.8759028911590576, 0.11076017600869659
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 6000, 800, 1378304, 1.4619276523590088, 0.1448139338895346
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 6000, 1000, 1403904, 1.966787576675415, 0.10964054123450855
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 8000, 200, 1557504, 1.517409086227417, 0.1576586146553137
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 8000, 400, 1583104, 1.8196935653686523, 0.13362951819348615
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 8000, 600, 1608704, 1.9711458683013916, 0.125357000906753
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 8000, 800, 1634304, 1.6217122077941895, 0.15479262793578102
NVIDIA A100 80GB PCIe, f16, 32, 128, 256, 8000, 1000, 1659904, 1.6198484897613525, 0.1573982110126625
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 2000, 200, 789504, 1.3038108348846436, 0.18602056549212423
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 2000, 400, 815104, 1.310802698135376, 0.19102794734569534
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 2000, 600, 840704, 1.3017263412475586, 0.19840135412215953
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 2000, 800, 866304, 1.61653470993042, 0.16462905941033268
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 2000, 1000, 891904, 1.612117052078247, 0.1699584459123389
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 4000, 200, 1045504, 1.3047549724578857, 0.24616026424867052
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 4000, 400, 1071104, 1.3020515441894531, 0.2527113079880677
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 4000, 600, 1096704, 1.3076012134552002, 0.25765307138998217
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 4000, 800, 1122304, 1.1519572734832764, 0.299292167110923
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 4000, 1000, 1147904, 1.719411849975586, 0.20509112392415296
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 6000, 200, 1301504, 1.3014121055603027, 0.3072216918005868
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 6000, 400, 1327104, 1.1346890926361084, 0.359293441212926
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 6000, 600, 1352704, 1.208374261856079, 0.34389235348468
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 6000, 800, 1378304, 1.2011566162109375, 0.35250606214505775
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 6000, 1000, 1403904, 1.0061395168304443, 0.4286476195255927
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 8000, 200, 1557504, 1.227729320526123, 0.3897155674305812
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 8000, 400, 1583104, 1.174358606338501, 0.41412354469501694
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 8000, 600, 1608704, 1.135500431060791, 0.4352212075677693
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 8000, 800, 1634304, 1.3038880825042725, 0.3850469956253741
NVIDIA A100 80GB PCIe, f16, 32, 128, 512, 8000, 1000, 1659904, 1.3016095161437988, 0.39176304604065676
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 2000, 200, 789504, 1.3874914646148682, 0.3496030570066557
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 2000, 400, 815104, 1.3706424236297607, 0.36537603751806574
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 2000, 600, 840704, 1.3696646690368652, 0.3771204363205322
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 2000, 800, 866304, 1.375657558441162, 0.38691109886615366
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 2000, 1000, 891904, 1.376091718673706, 0.398218963288403
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 4000, 200, 1045504, 1.3702998161315918, 0.46877161482324353
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 4000, 400, 1071104, 1.3591334819793701, 0.48419548655485845
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 4000, 600, 1096704, 1.3762750625610352, 0.48959321863039107
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 4000, 800, 1122304, 1.3800969123840332, 0.4996341716386101
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 4000, 1000, 1147904, 1.3600490093231201, 0.518563825836692
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 6000, 200, 1301504, 1.1790080070495605, 0.6782346284492929
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 6000, 400, 1327104, 1.3259401321411133, 0.6149393006781877
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 6000, 600, 1352704, 1.3700840473175049, 0.6066060977990496
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 6000, 800, 1378304, 1.3829824924468994, 0.6123215458076485
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 6000, 1000, 1403904, 1.3736276626586914, 0.6279420843421978
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 8000, 200, 1557504, 1.3712377548217773, 0.6978588900685383
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 8000, 400, 1583104, 1.6613597869873047, 0.5854596368699952
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 8000, 600, 1608704, 2.0216989517211914, 0.48888967210401296
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 8000, 800, 1634304, 1.6612019538879395, 0.6044517195816729
NVIDIA A100 80GB PCIe, f16, 32, 128, 1024, 8000, 1000, 1659904, 1.6599864959716797, 0.6143694663028145
NVIDIA A100 80GB PCIe, f16, 32, 128, 2048, 2000, 200, 789504, 1.730499505996704, 0.5606141532188613
NVIDIA A100 80GB PCIe, f16, 32, 128, 2048, 2000, 400, 815104, 1.7249622344970703, 0.5806502746374771
NVIDIA A100 80GB PCIe, f16, 32, 128, 2048, 2000, 600, 840704, 1.7525956630706787, 0.5894440440358084
NVIDIA A100 80GB PCIe, f16, 32, 128, 2048, 2000, 800, 866304, 1.719264030456543, 0.6191686304966917
NVIDIA A100 80GB PCIe, f16, 32, 128, 2048, 2000, 1000, 891904, 1.7277498245239258, 0.6343346818177165
NVIDIA A100 80GB PCIe, f16, 32, 128, 2048, 4000, 200, 1045504, 1.5105018615722656, 0.8505221660983279
NVIDIA A100 80GB PCIe, f16, 32, 128, 2048, 4000, 400, 1071104, 1.4332733154296875, 0.9182984020081465
NVIDIA A100 80GB PCIe, f16, 32, 128, 2048, 4000, 600, 1096704, 1.4243338108062744, 0.9461475006600774
