device,input_type,layers,nodes,batch_size,input_size,output_size,#params,duration,tflops
Tesla T4, f16, 128, 1024, 8192, 4000, 600, 137879552, 25.015490293502808, 27.091436787326064
Tesla T4, f16, 128, 1024, 8192, 4000, 800, 138084352, 25.063010931015015, 27.08023424713533
Tesla T4, f16, 128, 1024, 8192, 4000, 1000, 138289152, 25.10445737838745, 27.075623649829343
Tesla T4, f16, 128, 1024, 8192, 6000, 200, 139517952, 25.16767954826355, 27.247590957097756
Tesla T4, f16, 128, 1024, 8192, 6000, 400, 139722752, 25.205315589904785, 27.246842761431747
Tesla T4, f16, 128, 1024, 8192, 6000, 600, 139927552, 25.279320240020752, 27.206898645223834
Tesla T4, f16, 128, 1024, 8192, 6000, 800, 140132352, 25.287843704223633, 27.23753533937568
Tesla T4, f16, 128, 1024, 8192, 6000, 1000, 140337152, 25.309882164001465, 27.25359071372878
Tesla T4, f16, 128, 1024, 8192, 8000, 200, 141565952, 25.42064356803894, 27.372437106401666
Tesla T4, f16, 128, 1024, 8192, 8000, 400, 141770752, 25.48982334136963, 27.33763945313234
Tesla T4, f16, 128, 1024, 8192, 8000, 600, 141975552, 25.54242205619812, 27.320754142070985
Tesla T4, f16, 128, 1024, 8192, 8000, 800, 142180352, 25.576104164123535, 27.32413277901383
Tesla T4, f16, 128, 1024, 8192, 8000, 1000, 142385152, 25.592952251434326, 27.345477467187386
Tesla T4, f16, 128, 1024, 16384, 2000, 200, 135421952, 44.93648314476013, 29.625192355446536
Tesla T4, f16, 128, 1024, 16384, 2000, 400, 135626752, 45.061078786849976, 29.5879561420949
Tesla T4, f16, 128, 1024, 16384, 2000, 600, 135831552, 45.12617206573486, 29.589890470561354
Tesla T4, f16, 128, 1024, 16384, 2000, 800, 136036352, 45.191866636276245, 29.59142549839564
Tesla T4, f16, 128, 1024, 16384, 2000, 1000, 136241152, 45.25741791725159, 29.593049764119947
Tesla T4, f16, 128, 1024, 16384, 4000, 200, 137469952, 45.454206228256226, 29.73068343454479
Tesla T4, f16, 128, 1024, 16384, 4000, 400, 137674752, 45.50775861740112, 29.739937170698003
Tesla T4, f16, 128, 1024, 16384, 4000, 600, 137879552, 45.567017555236816, 29.74544354011663
Tesla T4, f16, 128, 1024, 16384, 4000, 800, 138084352, 45.62257671356201, 29.753348269285382
Tesla T4, f16, 128, 1024, 16384, 4000, 1000, 138289152, 45.67656087875366, 29.762259979015607
Tesla T4, f16, 128, 1024, 16384, 6000, 200, 139517952, 45.81960153579712, 29.93298128682515
Tesla T4, f16, 128, 1024, 16384, 6000, 400, 139722752, 45.908963441848755, 29.918570106698272
Tesla T4, f16, 128, 1024, 16384, 6000, 600, 139927552, 45.98865008354187, 29.910506281050225
Tesla T4, f16, 128, 1024, 16384, 6000, 800, 140132352, 46.02622318267822, 29.92983081912395
Tesla T4, f16, 128, 1024, 16384, 6000, 1000, 140337152, 46.14139676094055, 29.89875547479371
Tesla T4, f16, 128, 1024, 16384, 8000, 200, 141565952, 46.242849588394165, 30.09438101085514
Tesla T4, f16, 128, 1024, 16384, 8000, 400, 141770752, 46.36383819580078, 30.05927150757388
Tesla T4, f16, 128, 1024, 16384, 8000, 600, 141975552, 46.462992668151855, 30.038453965912296
Tesla T4, f16, 128, 1024, 16384, 8000, 800, 142180352, 46.4953932762146, 30.060821810831065
Tesla T4, f16, 128, 1024, 16384, 8000, 1000, 142385152, 46.50099205970764, 30.100497564085735
Tesla T4, f16, 128, 2048, 64, 2000, 200, 537182208, 12.845921277999878, 1.605785707446883
Tesla T4, f16, 128, 2048, 64, 2000, 400, 537591808, 12.852640628814697, 1.6061699710889525
Tesla T4, f16, 128, 2048, 64, 2000, 600, 538001408, 12.862087965011597, 1.6062130910159245
Tesla T4, f16, 128, 2048, 64, 2000, 800, 538411008, 12.879125595092773, 1.6053095029275606
Tesla T4, f16, 128, 2048, 64, 2000, 1000, 538820608, 12.899606466293335, 1.6039800439854361
Tesla T4, f16, 128, 2048, 64, 4000, 200, 541278208, 12.940661668777466, 1.6061839586880735
Tesla T4, f16, 128, 2048, 64, 4000, 400, 541687808, 12.941354036331177, 1.6073134054446245
Tesla T4, f16, 128, 2048, 64, 4000, 600, 542097408, 12.958853721618652, 1.6063566202983475
Tesla T4, f16, 128, 2048, 64, 4000, 800, 542507008, 12.96384596824646, 1.6069512981121798
Tesla T4, f16, 128, 2048, 64, 4000, 1000, 542916608, 12.977604866027832, 1.6064595865277818
Tesla T4, f16, 128, 2048, 64, 6000, 200, 545374208, 13.026804208755493, 1.6076367811780228
Tesla T4, f16, 128, 2048, 64, 6000, 400, 545783808, 13.02756667137146, 1.6087500264539936
Tesla T4, f16, 128, 2048, 64, 6000, 600, 546193408, 13.049884557723999, 1.6072040158229566
Tesla T4, f16, 128, 2048, 64, 6000, 800, 546603008, 13.051377773284912, 1.6082252672330026
Tesla T4, f16, 128, 2048, 64, 6000, 1000, 547012608, 13.069054365158081, 1.6072535594617925
Tesla T4, f16, 128, 2048, 64, 8000, 200, 549470208, 13.104204416275024, 1.6101439901986623
Tesla T4, f16, 128, 2048, 64, 8000, 400, 549879808, 13.115460872650146, 1.609961314530106
Tesla T4, f16, 128, 2048, 64, 8000, 600, 550289408, 13.120514631271362, 1.6105399720248945
Tesla T4, f16, 128, 2048, 64, 8000, 800, 550699008, 13.13756537437439, 1.6096469402502982
Tesla T4, f16, 128, 2048, 64, 8000, 1000, 551108608, 13.151572465896606, 1.6091285359280607
Tesla T4, f16, 128, 2048, 128, 2000, 200, 537182208, 13.123717069625854, 3.143590596743653
Tesla T4, f16, 128, 2048, 128, 2000, 400, 537591808, 13.135858535766602, 3.143079741760519
Tesla T4, f16, 128, 2048, 128, 2000, 600, 538001408, 13.134368419647217, 3.1458313650310865
Tesla T4, f16, 128, 2048, 128, 2000, 800, 538411008, 13.156067371368408, 3.1430338753349703
Tesla T4, f16, 128, 2048, 128, 2000, 1000, 538820608, 13.175726890563965, 3.140731668021751
Tesla T4, f16, 128, 2048, 128, 4000, 200, 541278208, 13.210598468780518, 3.146728475067896
Tesla T4, f16, 128, 2048, 128, 4000, 400, 541687808, 13.224419116973877, 3.145818601665707
Tesla T4, f16, 128, 2048, 128, 4000, 600, 542097408, 13.228256702423096, 3.1472840201818753
Tesla T4, f16, 128, 2048, 128, 4000, 800, 542507008, 13.236907005310059, 3.147603756503391
Tesla T4, f16, 128, 2048, 128, 4000, 1000, 542916608, 13.253542423248291, 3.1460264858141067
Tesla T4, f16, 128, 2048, 128, 6000, 200, 545374208, 13.325693368911743, 3.1431564583434928
Tesla T4, f16, 128, 2048, 128, 6000, 400, 545783808, 13.315311193466187, 3.1479697203748604
Tesla T4, f16, 128, 2048, 128, 6000, 600, 546193408, 13.321993827819824, 3.1487519268176114
Tesla T4, f16, 128, 2048, 128, 6000, 800, 546603008, 13.339704275131226, 3.1469296581529385
Tesla T4, f16, 128, 2048, 128, 6000, 1000, 547012608, 13.362350940704346, 3.1439503782547393
Tesla T4, f16, 128, 2048, 128, 8000, 200, 549470208, 13.39337706565857, 3.1507596454221836
Tesla T4, f16, 128, 2048, 128, 8000, 400, 549879808, 13.400635480880737, 3.1514004925104078
Tesla T4, f16, 128, 2048, 128, 8000, 600, 550289408, 13.4120614528656, 3.1510612058350147
Tesla T4, f16, 128, 2048, 128, 8000, 800, 550699008, 13.420539617538452, 3.151414549615357
Tesla T4, f16, 128, 2048, 128, 8000, 1000, 551108608, 13.454341173171997, 3.145835277226096
Tesla T4, f16, 128, 2048, 256, 2000, 200, 537182208, 13.805342197418213, 5.976757835400178
Tesla T4, f16, 128, 2048, 256, 2000, 400, 537591808, 13.818741083145142, 5.975515512734837
Tesla T4, f16, 128, 2048, 256, 2000, 600, 538001408, 13.825539827346802, 5.9771276420863275
Tesla T4, f16, 128, 2048, 256, 2000, 800, 538411008, 13.846498250961304, 5.9726242209331515
Tesla T4, f16, 128, 2048, 256, 2000, 1000, 538820608, 13.865280151367188, 5.969071269046025
Tesla T4, f16, 128, 2048, 256, 4000, 200, 541278208, 13.917919158935547, 5.973618024316693
Tesla T4, f16, 128, 2048, 256, 4000, 400, 541687808, 13.909696102142334, 5.981672546820434
Tesla T4, f16, 128, 2048, 256, 4000, 600, 542097408, 13.927494525909424, 5.978545653986747
Tesla T4, f16, 128, 2048, 256, 4000, 800, 542507008, 13.940244436264038, 5.9775907667751085
Tesla T4, f16, 128, 2048, 256, 4000, 1000, 542916608, 13.962551832199097, 5.972546565341258
Tesla T4, f16, 128, 2048, 256, 6000, 200, 545374208, 14.006146430969238, 5.98090836488585
Tesla T4, f16, 128, 2048, 256, 6000, 400, 545783808, 14.001128911972046, 5.987545249806024
Tesla T4, f16, 128, 2048, 256, 6000, 600, 546193408, 14.018425464630127, 5.984645542431006
Tesla T4, f16, 128, 2048, 256, 6000, 800, 546603008, 14.027268648147583, 5.985357815178608
Tesla T4, f16, 128, 2048, 256, 6000, 1000, 547012608, 14.052781581878662, 5.97896837001629
Tesla T4, f16, 128, 2048, 256, 8000, 200, 549470208, 14.105964660644531, 5.9831869694294015
Tesla T4, f16, 128, 2048, 256, 8000, 400, 549879808, 14.110127925872803, 5.985880422382883
Tesla T4, f16, 128, 2048, 256, 8000, 600, 550289408, 14.124544858932495, 5.984224901614861
Tesla T4, f16, 128, 2048, 256, 8000, 800, 550699008, 14.130569458007812, 5.986125886870343
Tesla T4, f16, 128, 2048, 256, 8000, 1000, 551108608, 14.180423974990845, 5.969517014307371
Tesla T4, f16, 128, 2048, 512, 2000, 200, 537182208, 15.972686767578125, 10.331535119850203
Tesla T4, f16, 128, 2048, 512, 2000, 400, 537591808, 15.971367597579956, 10.34026688125467
Tesla T4, f16, 128, 2048, 512, 2000, 600, 538001408, 15.987356424331665, 10.337796202883435
Tesla T4, f16, 128, 2048, 512, 2000, 800, 538411008, 16.005744218826294, 10.333781384751433
Tesla T4, f16, 128, 2048, 512, 2000, 1000, 538820608, 16.02155065536499, 10.331440092047016
Tesla T4, f16, 128, 2048, 512, 4000, 200, 541278208, 16.072213172912598, 10.34584743922151
